# Sensor UCSF Mount Zion, San Francisco, United States of America (Clarity/dufge0229)
# https://aqicn.org/station/@399343/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-07-26T00:00:00.000Z,3.32,7.88,6.75,4.43,7.15,1.473,24
2023-07-27T00:00:00.000Z,5.61,9.11,7.38,6.52,8.08,0.952,24
2023-07-28T00:00:00.000Z,3.46,8.99,5.95,5.23,6.84,1.266,24
2023-07-29T00:00:00.000Z,4.05,6.43,4.95,4.62,5.24,0.557,24
2023-07-30T00:00:00.000Z,4.7,7.79,6.33,6.03,6.73,0.796,24
2023-07-31T00:00:00.000Z,6,8.48,7.1,6.65,7.67,0.655,24
2023-08-01T00:00:00.000Z,3.75,7.74,6.57,5.43,7.36,1.183,20
2023-08-02T00:00:00.000Z,2.31,6.54,3.46,3.06,4.13,0.887,24
2023-08-03T00:00:00.000Z,1.65,5.68,3.08,2.02,4.25,1.294,24
2023-08-04T00:00:00.000Z,0.86,5.09,3.19,1.81,4.08,1.248,24
2023-08-05T00:00:00.000Z,2.43,8.31,4.59,3.79,5.89,1.557,24
2023-08-06T00:00:00.000Z,3.77,6.37,5.26,4.69,5.89,0.692,24
2023-08-07T00:00:00.000Z,4.36,9.23,8.32,7.37,8.48,1.192,24
2023-08-08T00:00:00.000Z,0.24,3.8,2.16,1.04,2.52,1.006,24
2023-08-09T00:00:00.000Z,0.15,4.34,1.78,0.99,2.7,1.104,24
2023-08-10T00:00:00.000Z,0,3.53,1.67,0.33,2.4,1.079,24
2023-08-11T00:00:00.000Z,2.17,7.25,3.87,3.56,4.91,1.173,24
2023-08-12T00:00:00.000Z,3.49,6.64,4.97,3.88,5.52,0.963,24
2023-08-13T00:00:00.000Z,0.9,3.99,2.31,1.46,3.12,0.923,24
2023-08-14T00:00:00.000Z,1.98,4.59,3.07,2.52,3.66,0.731,24
2023-08-15T00:00:00.000Z,0.94,2.92,1.57,1.29,2.64,0.712,20
2023-08-16T00:00:00.000Z,0.68,7.16,2.12,0.97,2.97,1.614,24
2023-08-17T00:00:00.000Z,0.82,4.32,2.21,1.55,2.73,0.818,24
2023-08-18T00:00:00.000Z,2.61,7.24,5.71,5.32,6.12,1.259,24
2023-08-19T00:00:00.000Z,3.04,6.07,4.41,4.08,4.76,0.626,24
2023-08-20T00:00:00.000Z,4.54,10.58,8.34,7.64,9.31,1.374,24
2023-08-21T00:00:00.000Z,5.63,12.44,6.78,6.15,8.9,2.101,24
2023-08-22T00:00:00.000Z,6.05,9.34,7.66,6.55,8.36,0.982,24
2023-08-23T00:00:00.000Z,4.48,13.18,7.56,6.6,10.69,2.41,24
2023-08-24T00:00:00.000Z,5.92,13.83,8.07,6.83,10.84,2.335,24
2023-08-25T00:00:00.000Z,7.92,17.77,11.95,9.41,13.67,2.903,24
2023-08-26T00:00:00.000Z,10.7,18.39,14.23,12.96,14.77,1.698,24
2023-08-27T00:00:00.000Z,8.89,19.21,12.64,10.95,15.49,2.916,24
2023-08-28T00:00:00.000Z,8.33,14.4,10.61,9.13,12.19,1.664,24
2023-08-29T00:00:00.000Z,6.74,13.79,11.85,8.15,13.39,2.519,24
2023-08-30T00:00:00.000Z,7.04,35.64,9.27,8.38,17.04,8.441,11
2023-08-31T00:00:00.000Z,8.94,25.63,10.09,9.77,11.64,3.552,24
2023-09-01T00:00:00.000Z,0.39,17.64,2.67,1.11,3.16,3.599,24
2023-09-02T00:00:00.000Z,3.2,5.03,3.8,3.49,4.28,0.496,24
2023-09-03T00:00:00.000Z,2.35,4.9,3.47,3.13,4.15,0.66,24
2023-09-04T00:00:00.000Z,2.22,5.47,3.71,3.22,4.48,0.918,24
2023-09-05T00:00:00.000Z,4.3,7,5.69,4.93,6.42,0.809,24
2023-09-06T00:00:00.000Z,4.51,8.08,6.47,5.2,7.23,1.154,24
2023-09-07T00:00:00.000Z,3.73,4.82,4.22,4.04,4.41,0.265,24
2023-09-08T00:00:00.000Z,2.31,5.36,4.72,4.43,5.15,0.732,24
2023-09-09T00:00:00.000Z,3.88,7.03,6.25,5.4,6.49,0.799,24
2023-09-10T00:00:00.000Z,5.55,8.6,6.28,5.84,6.79,0.844,24
2023-09-18T00:00:00.000Z,4.84,9.41,6.67,5.19,7.44,1.393,24
2023-09-19T00:00:00.000Z,4.8,85.38,9.43,7.17,25.42,21.506,24
2023-09-20T00:00:00.000Z,19.78,62.91,42.07,38.76,46.54,9.346,24
2023-09-21T00:00:00.000Z,13.37,72.01,21.46,18.48,28.32,12.991,24
2023-09-22T00:00:00.000Z,15.01,52.65,38.25,34.36,42.65,9.574,24
2023-09-23T00:00:00.000Z,22.52,27.02,25.03,23.62,25.54,1.237,24
2023-09-24T00:00:00.000Z,3.4,23.98,4.51,4.04,5.44,7.198,24
2023-09-25T00:00:00.000Z,2.68,4.92,3.26,2.91,3.74,0.635,24
2023-09-26T00:00:00.000Z,2.31,5.94,3.17,2.7,3.72,0.875,24
2023-09-27T00:00:00.000Z,2.52,5.04,3.79,3.45,4.15,0.529,24
2023-09-28T00:00:00.000Z,3.17,6.96,5.76,4.9,6.09,1.022,24
2023-09-29T00:00:00.000Z,1.68,6.58,4.47,2.36,5.85,1.739,24
2023-09-30T00:00:00.000Z,1.32,6.68,3.19,2.42,5.29,1.644,24
2023-10-01T00:00:00.000Z,5.49,10.46,8.46,7.39,8.83,1.127,24
2023-10-02T00:00:00.000Z,6.06,9.02,7.33,6.98,7.89,0.751,24
2023-10-03T00:00:00.000Z,5.55,9.27,7.02,6.38,7.71,0.937,24
2023-10-04T00:00:00.000Z,4.2,10.27,5.93,5.28,6.83,1.297,24
2023-10-05T00:00:00.000Z,3.83,7.09,5.53,4.28,6.13,1.002,24
2023-10-06T00:00:00.000Z,5.3,8.19,6.61,5.67,6.98,0.724,21
2023-10-07T00:00:00.000Z,5.04,6.79,6,5.8,6.21,0.4,24
2023-10-08T00:00:00.000Z,3.35,5.62,4.57,4.05,4.99,0.636,24
2023-10-09T00:00:00.000Z,2.11,6.28,4.45,3.41,5.3,1.168,24
2023-10-10T00:00:00.000Z,0.88,4.86,2.45,1.76,4.11,1.265,24
2023-10-11T00:00:00.000Z,2.06,7.89,5.01,3.73,6.52,1.664,24
2023-10-12T00:00:00.000Z,3.74,7.2,5.87,4.88,6.4,0.899,24
2023-10-13T00:00:00.000Z,3.51,5.49,4.5,4.13,4.88,0.482,24
2023-10-14T00:00:00.000Z,2.95,7.49,4.48,3.81,5.5,1.112,24
2023-10-15T00:00:00.000Z,2.1,15.41,8.86,4.15,12.56,4.265,24
2023-10-16T00:00:00.000Z,0.9,6.71,2.31,1.75,3.06,1.237,24
