# Sensor Berkeley-ATB1, San Francisco, United States of America (Clarity/dnuyq4477)
# https://aqicn.org/station/@413374/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-11-16T00:00:00.000Z,3.08,12.44,5.53,3.89,7.88,3.009,24
2023-11-17T00:00:00.000Z,4.08,18.26,7.99,6.76,11.43,4.008,24
2023-11-18T00:00:00.000Z,1.08,7.3,2.16,1.66,3.87,1.96,24
2023-11-19T00:00:00.000Z,2.52,4.76,3.51,3.23,4,0.599,24
2023-11-20T00:00:00.000Z,2.37,4.45,3.01,2.74,3.84,0.623,24
2023-11-21T00:00:00.000Z,3.19,8.67,4.43,3.78,6.05,1.561,24
2023-11-22T00:00:00.000Z,5.05,14.02,7.42,6.78,7.92,1.686,24
2023-11-23T00:00:00.000Z,4.94,13.16,6.28,5.61,7.01,1.611,24
2023-11-24T00:00:00.000Z,3.38,4.91,4.08,3.6,4.46,0.462,24
2023-11-25T00:00:00.000Z,3.43,5.57,4.29,3.73,4.48,0.526,24
2023-11-26T00:00:00.000Z,3.49,6.16,4.18,3.92,4.62,0.605,24
2023-11-27T00:00:00.000Z,4.57,19.3,5.47,4.94,8.85,4.091,24
2023-11-28T00:00:00.000Z,8.68,29.02,10.18,9.3,10.85,3.892,24
2023-11-29T00:00:00.000Z,4.09,19.07,8.02,5.89,11.82,4.151,24
2023-11-30T00:00:00.000Z,3.54,7.95,4.41,4.03,5.91,1.265,24
2023-12-01T00:00:00.000Z,2.31,3.94,3.04,2.85,3.36,0.418,24
2023-12-02T00:00:00.000Z,2.21,6.97,3.1,2.77,3.32,1.13,24
2023-12-03T00:00:00.000Z,2.89,7.39,3.98,3.33,4.5,0.992,24
2023-12-04T00:00:00.000Z,3.4,19.69,7.89,4.34,14.97,5.632,24
2023-12-05T00:00:00.000Z,5.16,22.96,11.96,7.12,14.98,5.079,24
2023-12-06T00:00:00.000Z,1.62,41.32,16.3,2.92,26.5,13.307,24
2023-12-07T00:00:00.000Z,1.64,4.68,3.26,2.57,3.74,0.771,24
2023-12-08T00:00:00.000Z,1.36,7.39,2.95,2.38,3.3,1.117,24
2023-12-09T00:00:00.000Z,2.64,11.63,3.59,3.16,3.88,1.7,24
2023-12-10T00:00:00.000Z,3.84,14.32,6.08,5.34,7.23,2.033,24
2023-12-11T00:00:00.000Z,4.57,10.38,6.76,6.29,7.82,1.187,24
2023-12-12T00:00:00.000Z,1.93,13.47,8,2.76,10.88,3.937,24
2023-12-13T00:00:00.000Z,3.52,22.91,8.75,4.88,14.41,5.236,24
2023-12-14T00:00:00.000Z,4.42,39.06,12.82,6.37,27.82,10.617,24
2023-12-15T00:00:00.000Z,8.92,27.87,23.72,17.82,25.94,5.982,24
2023-12-16T00:00:00.000Z,11.02,27.52,15.95,13.7,21.07,4.822,24
2023-12-17T00:00:00.000Z,9.61,30.38,15.65,12.68,18.3,4.756,24
2023-12-18T00:00:00.000Z,1.44,16.59,7.61,4.37,11.89,4.209,24
2023-12-19T00:00:00.000Z,0.47,5.44,1.73,1.12,1.98,1.041,24
2023-12-20T00:00:00.000Z,1.03,2.63,1.63,1.27,1.76,0.431,24
2023-12-21T00:00:00.000Z,1.25,13.14,3.84,2.71,5.28,2.628,24
2023-12-22T00:00:00.000Z,3.4,17.76,6.68,4.21,11.4,4.626,24
2023-12-23T00:00:00.000Z,2.76,11.45,4.05,3.65,5.74,2.228,24
2023-12-24T00:00:00.000Z,3.47,18.57,5.4,4.76,11.36,4.602,24
2023-12-25T00:00:00.000Z,5.05,18.26,10.39,6.85,16.35,4.591,24
2023-12-26T00:00:00.000Z,4.33,16.05,9.76,5.24,12.07,3.736,24
2023-12-27T00:00:00.000Z,0.46,24.48,7.31,2.52,18.76,8.33,24
2023-12-28T00:00:00.000Z,0.3,10.42,2.54,1.85,3.62,2.172,24
2023-12-29T00:00:00.000Z,0.13,20.18,11.92,1.54,14.75,7.369,24
2023-12-30T00:00:00.000Z,0.49,4,1.97,1.28,3.12,1.06,24
2023-12-31T00:00:00.000Z,2.2,29.4,3.65,3.07,4.29,5.205,24
2024-01-01T00:00:00.000Z,3.9,17,7.07,5.59,10.46,3.666,24
2024-01-02T00:00:00.000Z,1.5,12.36,7.12,4.59,8.81,2.767,24
2024-01-03T00:00:00.000Z,1.06,4.04,1.94,1.62,2.96,0.866,24
2024-01-04T00:00:00.000Z,1.67,3.83,2.98,2.17,3.32,0.699,24
2024-01-05T00:00:00.000Z,3.58,11.13,4.66,4.21,5.47,1.628,24
2024-01-06T00:00:00.000Z,2.4,6.71,4.3,3.27,5.21,1.247,24
2024-01-07T00:00:00.000Z,1.78,3.79,2.31,2.08,2.96,0.543,24
2024-01-08T00:00:00.000Z,1.68,4.05,2.87,2.09,3.5,0.785,23
2024-01-09T00:00:00.000Z,1.72,5.56,2.75,2.09,3.91,1.134,24
2024-01-10T00:00:00.000Z,1.82,4.49,3.59,2.74,3.97,0.765,24
2024-01-11T00:00:00.000Z,1.77,3.42,2.34,2.12,3.25,0.53,24
2024-01-12T00:00:00.000Z,2.58,13.89,3.4,3.19,3.69,2.144,24
2024-01-13T00:00:00.000Z,0.73,3.84,2.64,2.27,3.43,0.788,24
2024-01-14T00:00:00.000Z,0.06,4.26,1.8,0.74,3.49,1.424,24
2024-01-29T00:00:00.000Z,5.04,24.26,10.88,6.19,17.93,6.167,24
2024-01-30T00:00:00.000Z,3.79,8.94,4.86,4.34,5.63,1.129,24
2024-01-31T00:00:00.000Z,2.02,4.45,2.49,2.31,2.73,0.463,24
2024-02-01T00:00:00.000Z,0.24,3.55,1.4,0.8,2.31,0.883,24
2024-02-02T00:00:00.000Z,1.55,4.92,2.54,2.17,2.73,0.68,24
2024-02-03T00:00:00.000Z,0.89,3.25,2,1.69,2.41,0.607,24
2024-02-04T00:00:00.000Z,0.6,3.82,1.66,0.9,1.94,0.791,24
2024-02-05T00:00:00.000Z,1.35,5.93,3.37,2.74,3.92,1.186,24
2024-02-06T00:00:00.000Z,2.52,5.66,3.31,2.98,3.59,0.838,24
2024-02-07T00:00:00.000Z,1.27,3.69,2.45,2.04,3.08,0.643,24
2024-02-08T00:00:00.000Z,2.27,4.25,3.16,2.52,3.59,0.595,24
2024-02-09T00:00:00.000Z,2.12,15.45,4.3,2.8,7.59,3.63,24
2024-02-10T00:00:00.000Z,2.11,5.62,3.18,2.79,3.49,0.827,24
2024-02-11T00:00:00.000Z,1.31,6.93,2.34,1.8,2.95,1.434,24
2024-02-12T00:00:00.000Z,3.25,20.53,13.79,5.23,17.47,6.06,24
2024-02-13T00:00:00.000Z,1.9,8.26,3.61,2.43,6.86,2.254,24
2024-02-14T00:00:00.000Z,0.75,3.79,1.75,1.19,2.22,0.709,24
2024-02-15T00:00:00.000Z,0.83,4.61,3.08,2.27,3.49,0.934,24
2024-02-16T00:00:00.000Z,3.28,7.36,4.53,4.07,5.48,1.034,24
2024-02-17T00:00:00.000Z,1.64,7.08,4.11,2.5,5.68,1.754,24
2024-02-18T00:00:00.000Z,1.02,3.47,1.91,1.56,2.31,0.678,24
2024-02-19T00:00:00.000Z,0.68,5,1.65,1.37,3.33,1.272,24
2024-02-20T00:00:00.000Z,0.98,6.02,4.55,3.33,5.61,1.425,24
2024-02-21T00:00:00.000Z,0.82,6.18,2.89,2.42,4,1.483,24
2024-02-22T00:00:00.000Z,1.41,8.59,4.22,2.04,6.15,2.376,24
2024-02-23T00:00:00.000Z,2.29,5.45,3.5,2.88,3.9,0.812,24
2024-02-24T00:00:00.000Z,2.74,5.09,3.71,3.51,4.38,0.642,24
2024-02-25T00:00:00.000Z,3.64,6.61,4.58,4.21,5.6,0.803,24
2024-02-26T00:00:00.000Z,2.56,9.34,3.6,3.14,4.87,1.824,24
2024-02-27T00:00:00.000Z,1.55,3.84,2.83,2.11,3.51,0.725,24
2024-02-28T00:00:00.000Z,2.97,6.23,3.83,3.55,4.7,0.83,24
2024-02-29T00:00:00.000Z,0.19,3.54,1.13,0.74,1.73,0.806,24
2024-03-01T00:00:00.000Z,0.84,4,1.86,1.61,2.1,0.555,24
2024-03-02T00:00:00.000Z,1.32,3.04,2.04,1.58,2.44,0.457,24
2024-03-03T00:00:00.000Z,1,2.69,1.85,1.6,2.06,0.354,24
2024-03-04T00:00:00.000Z,1.45,3.8,2.02,1.77,2.45,0.547,24
2024-03-05T00:00:00.000Z,0.87,2.39,1.45,1.32,1.77,0.344,24
2024-03-06T00:00:00.000Z,0.52,4.76,1.41,1.19,2.34,1.271,24
2024-03-07T00:00:00.000Z,1.55,3.78,2.5,2.08,2.8,0.516,24
2024-03-08T00:00:00.000Z,3.29,6.17,4.07,3.86,4.53,0.657,24
2024-03-09T00:00:00.000Z,1.22,3.86,1.96,1.77,2.25,0.538,24
2024-03-10T00:00:00.000Z,1.65,5.6,2.73,2.17,3.32,0.885,24
2024-03-11T00:00:00.000Z,0.79,3.8,2.8,1.83,3.33,0.921,24
2024-03-12T00:00:00.000Z,0.94,5.31,2.94,2.1,3.61,1.168,24
2024-03-13T00:00:00.000Z,2.27,6.43,2.86,2.65,3.86,1.095,24
2024-03-14T00:00:00.000Z,2.68,5.81,3.18,3.03,3.59,0.81,24
2024-03-15T00:00:00.000Z,2.49,12.25,3.13,2.9,3.33,1.853,24
2024-03-16T00:00:00.000Z,3.56,4.63,3.95,3.8,4.24,0.259,24
2024-03-17T00:00:00.000Z,2.52,4.32,3.58,3.26,3.81,0.367,24
2024-03-18T00:00:00.000Z,3.62,5.27,4.45,4.08,4.95,0.493,24
2024-03-19T00:00:00.000Z,3.35,5.13,4.26,3.77,4.53,0.453,24
2024-03-20T00:00:00.000Z,3.73,6.59,4.86,4.34,5.21,0.678,24
2024-03-21T00:00:00.000Z,2.4,3.83,2.9,2.78,3.22,0.331,24
2024-03-22T00:00:00.000Z,1.9,4.55,2.42,2.17,2.68,0.62,24
2024-03-23T00:00:00.000Z,0.84,3.43,2.31,1.94,2.88,0.647,24
2024-03-24T00:00:00.000Z,1.46,6.28,2.58,2.19,2.89,0.958,24
2024-03-25T00:00:00.000Z,2.84,4.88,3.53,3.2,4.19,0.547,24
2024-03-26T00:00:00.000Z,0.8,4.09,2.49,1.49,3.01,0.887,24
2024-03-27T00:00:00.000Z,1.56,2.66,1.92,1.73,2.36,0.353,24
