# Sensor UCSF Mission Bay, San Francisco, United States of America (Clarity/dssij1361)
# https://aqicn.org/station/@399232/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-09-18T00:00:00.000Z,5.47,8.28,6.22,5.77,7.23,0.904,24
2023-09-19T00:00:00.000Z,5.81,86.97,9.69,7.11,25.5,19.641,24
2023-09-20T00:00:00.000Z,20.98,68.29,44.28,41.09,47.54,9.879,24
2023-09-21T00:00:00.000Z,14.85,61.1,24.19,19.39,33.84,12.363,24
2023-09-22T00:00:00.000Z,16.45,53.06,37.5,30.86,41.34,8.337,24
2023-09-23T00:00:00.000Z,22.13,27.4,25.08,23.66,26.39,1.52,24
2023-09-24T00:00:00.000Z,3.89,25.25,5.09,4.87,6.06,7.428,24
2023-09-25T00:00:00.000Z,3.05,6.27,3.66,3.39,4.2,0.691,24
2023-09-26T00:00:00.000Z,2.54,6.53,3.3,2.91,4.19,1.134,24
2023-09-27T00:00:00.000Z,3.23,5.86,4.66,3.95,5.32,0.724,24
2023-09-28T00:00:00.000Z,3.77,8.02,6.29,5.25,7.46,1.258,24
2023-09-29T00:00:00.000Z,1.98,7.96,4.87,2.6,6.59,1.97,24
2023-09-30T00:00:00.000Z,1.37,7.6,4.3,2.88,5.78,1.829,24
2023-10-01T00:00:00.000Z,5.71,10.35,8.36,7.66,9.03,0.933,24
2023-10-02T00:00:00.000Z,6.48,8.83,7.82,7.35,8.28,0.63,24
2023-10-03T00:00:00.000Z,6.31,9.15,7.49,6.86,8.19,0.79,24
2023-10-04T00:00:00.000Z,5.64,9.75,7.11,6.66,7.94,0.987,24
2023-10-05T00:00:00.000Z,5.63,11.36,6.46,6.11,7.09,1.616,24
2023-10-06T00:00:00.000Z,5.88,9.36,7.42,6.88,8.06,0.867,21
2023-10-07T00:00:00.000Z,5.92,9.94,7.23,6.58,7.58,0.968,24
2023-10-08T00:00:00.000Z,2.82,7.35,4.51,3.81,6.01,1.322,24
2023-10-09T00:00:00.000Z,3.05,7.44,5.61,4.84,6.35,1.036,24
2023-10-10T00:00:00.000Z,0.57,5.29,3.82,1.83,4.66,1.506,24
2023-10-11T00:00:00.000Z,2.83,7.84,5.88,4.44,7.15,1.468,24
2023-10-12T00:00:00.000Z,4.8,8.36,6.24,5.05,7.23,1.102,24
2023-10-13T00:00:00.000Z,4.37,7.02,5.01,4.65,5.73,0.75,24
2023-10-14T00:00:00.000Z,3.91,6.37,4.7,4.5,5.49,0.688,24
2023-10-15T00:00:00.000Z,2.42,19.16,10,4.97,13.73,5.182,24
2023-10-16T00:00:00.000Z,1.74,6.91,3.01,2.48,4.3,1.518,24
2023-10-17T00:00:00.000Z,1.41,7.56,2.7,2.14,4.19,1.645,24
2023-10-18T00:00:00.000Z,2.38,8.22,4.95,3.35,6.05,1.563,24
2023-10-19T00:00:00.000Z,6,11.83,9.33,7.44,10.55,1.789,24
2023-10-20T00:00:00.000Z,3.36,13.93,8.42,5.33,11.62,3.284,24
2023-10-21T00:00:00.000Z,3.92,7.57,5.05,4.49,5.32,0.969,24
2023-10-22T00:00:00.000Z,1.12,4.44,3.16,2.23,4,1.045,24
2023-10-23T00:00:00.000Z,1.74,7.08,4.09,2.77,4.84,1.472,24
2023-10-24T00:00:00.000Z,7.34,15.9,11.65,9.89,12.9,2.098,24
2023-10-25T00:00:00.000Z,2.44,8.32,3.97,3.62,5.05,1.466,24
2023-10-26T00:00:00.000Z,2.41,5.99,3.3,2.89,4.53,1.108,24
2023-10-27T00:00:00.000Z,3,8.94,4.25,3.6,4.61,1.097,24
2023-10-28T00:00:00.000Z,3.1,9.98,4.43,3.93,5.94,1.898,24
2023-10-29T00:00:00.000Z,4.67,14.19,5.98,5.11,7.34,2.707,24
2023-10-30T00:00:00.000Z,4.25,9.15,7.28,6.2,7.9,1.267,24
2023-10-31T00:00:00.000Z,5.54,12.96,8.09,6.81,9.56,2.057,24
2023-11-01T00:00:00.000Z,7.98,13,10.37,9.18,11.45,1.392,24
2023-11-02T00:00:00.000Z,8.44,21.43,11.32,10.26,11.78,2.613,24
2023-11-03T00:00:00.000Z,6.58,20.47,12.01,9.82,13.73,3.288,24
2023-11-04T00:00:00.000Z,1.62,7.09,4.55,2.87,6.01,1.769,24
2023-11-05T00:00:00.000Z,1.83,6.6,3.7,3.12,4.36,1.155,24
2023-11-06T00:00:00.000Z,1.9,5.22,3.04,2.35,4.38,1.06,24
2023-11-07T00:00:00.000Z,3.67,13.16,4.59,4.38,5,1.782,24
2023-11-08T00:00:00.000Z,3.27,5.66,4.71,4.18,5.19,0.693,24
2023-11-09T00:00:00.000Z,4.82,7.49,5.52,5.25,6.02,0.791,24
2023-11-10T00:00:00.000Z,4.9,10.53,6.72,6.13,7.38,1.113,24
2023-11-11T00:00:00.000Z,5.53,10.33,7.57,6.61,8.53,1.22,24
2023-11-12T00:00:00.000Z,5.63,12.25,7.96,7.56,10.18,1.695,16
2023-11-13T00:00:00.000Z,2.8,10.4,5.78,4.38,7.79,2.203,24
2023-11-14T00:00:00.000Z,2.46,4.79,3.14,2.95,3.74,0.622,24
2023-11-15T00:00:00.000Z,3.32,18.07,8.31,6.73,12.15,4.125,24
2023-11-16T00:00:00.000Z,3.14,13.74,5.96,3.89,8.72,3.412,24
2023-11-17T00:00:00.000Z,6.04,22.79,9.83,8.26,18.22,5.687,24
2023-11-18T00:00:00.000Z,1.3,9.36,2.38,1.92,4.59,2.418,24
2023-11-19T00:00:00.000Z,2.48,4.79,3.92,3.6,4.38,0.609,24
2023-11-20T00:00:00.000Z,2.75,4.97,3.28,2.97,4.15,0.65,24
2023-11-21T00:00:00.000Z,3.32,9.44,5.09,4.2,7.77,1.909,24
2023-11-22T00:00:00.000Z,5.09,29.93,8.8,7.42,9.43,4.711,24
2023-11-23T00:00:00.000Z,5.24,10.19,6.67,6.04,7.81,1.149,24
2023-11-24T00:00:00.000Z,3.67,7.48,4.51,3.91,4.98,0.978,24
2023-11-25T00:00:00.000Z,3.57,5.55,4.8,4.33,5.11,0.513,24
2023-11-26T00:00:00.000Z,3.79,6.21,4.68,4.3,5.17,0.629,24
2023-11-27T00:00:00.000Z,4.5,14.08,6.93,5.74,10.54,3.106,24
2023-11-28T00:00:00.000Z,8.69,14.36,11.3,10.13,12.01,1.411,24
2023-11-29T00:00:00.000Z,4.76,17.07,8.72,6.92,12.63,3.338,24
2023-11-30T00:00:00.000Z,4.12,12.31,5.85,4.87,7.9,1.953,24
2023-12-01T00:00:00.000Z,2.52,4.01,3.36,2.95,3.72,0.447,24
2023-12-02T00:00:00.000Z,2.89,4.28,3.53,3.26,3.87,0.378,24
2023-12-03T00:00:00.000Z,3.17,8.93,4.69,4.03,6.33,1.436,24
2023-12-04T00:00:00.000Z,3.95,19.38,7.21,5.9,10.6,4.861,24
2023-12-05T00:00:00.000Z,5.59,25.41,11.44,8.15,15.11,4.905,24
2023-12-06T00:00:00.000Z,1.79,43.33,16.45,3.15,30.29,13.694,24
2023-12-07T00:00:00.000Z,2.35,11.03,3.5,3.04,3.91,1.734,24
2023-12-08T00:00:00.000Z,1.69,5.16,2.98,2.13,3.93,1.045,24
2023-12-09T00:00:00.000Z,2.56,5.6,4.12,3.47,4.63,0.768,24
2023-12-10T00:00:00.000Z,4.5,14.3,7.32,6.25,8.1,1.972,24
2023-12-11T00:00:00.000Z,4.93,14.9,7.73,6.94,8.48,2.165,24
2023-12-12T00:00:00.000Z,3.37,12.85,8.98,4,10.88,3.426,24
