# Sensor Hyde St. & Golden Gate Ave. (BC), San Francisco, United States of America (Clarity/devxa9067)
# https://aqicn.org/station/@525958/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-04-18T00:00:00.000Z,5.76,8.42,7.1,6.51,7.63,0.778,24
2025-04-19T00:00:00.000Z,6.57,8.86,7.4,7.02,8.16,0.643,21
2025-04-20T00:00:00.000Z,5.44,8.26,6.55,5.85,7.08,0.765,24
2025-04-21T00:00:00.000Z,6.74,12.07,9.31,8.32,9.72,1.352,24
2025-04-22T00:00:00.000Z,5.96,10.41,7.58,6.87,8.5,1.118,24
2025-04-23T00:00:00.000Z,8.61,11.07,9.27,9.05,9.91,0.596,24
2025-04-24T00:00:00.000Z,5.64,9.32,7.53,6.62,8.59,1.114,24
2025-04-25T00:00:00.000Z,3.94,6.73,5.18,4.55,5.4,0.607,24
2025-04-26T00:00:00.000Z,3.91,5.35,4.34,4.13,4.7,0.386,24
2025-04-27T00:00:00.000Z,4.3,8.77,5.8,4.97,7.7,1.555,24
2025-04-28T00:00:00.000Z,6.03,9.21,7.74,7.55,8.52,0.807,24
2025-04-29T00:00:00.000Z,6.76,15.47,8.81,8.25,9.21,1.768,23
2025-04-30T00:00:00.000Z,7.92,10.19,9.02,8.52,9.6,0.639,24
2025-05-01T00:00:00.000Z,7.05,10.08,8.73,7.89,9.48,0.953,24
2025-05-02T00:00:00.000Z,4.07,9.48,7.96,7.11,8.4,1.585,21
2025-05-03T00:00:00.000Z,4.01,8.71,5.16,4.63,7.92,1.672,20
2025-05-04T00:00:00.000Z,7.09,10.41,7.92,7.67,8.77,0.874,24
2025-05-05T00:00:00.000Z,4.79,14.24,7.12,5.28,12.52,3.525,24
2025-05-06T00:00:00.000Z,8.86,14.52,11.82,10.62,13.04,1.416,24
2025-05-07T00:00:00.000Z,7.34,11.63,9.6,8.84,10.45,1.195,24
2025-05-08T00:00:00.000Z,3.33,7.43,5.43,4.83,6.67,1.172,24
2025-05-09T00:00:00.000Z,6.82,11.78,9.02,8.72,10.08,1.254,24
2025-05-10T00:00:00.000Z,6.81,9.86,8.26,7.68,8.73,0.752,24
2025-05-11T00:00:00.000Z,3.48,7.89,5.63,4.84,7.02,1.345,24
2025-05-12T00:00:00.000Z,3.14,5.75,4.88,4.38,5.24,0.7,24
2025-05-13T00:00:00.000Z,3.84,6.16,4.8,4.34,5.05,0.615,24
2025-05-14T00:00:00.000Z,6.79,9.47,8.52,7.72,8.97,0.715,24
2025-05-15T00:00:00.000Z,7.72,9.82,9.39,8.61,9.55,0.616,24
2025-05-16T00:00:00.000Z,7.67,12.13,9.99,8.68,10.42,1.174,24
2025-05-17T00:00:00.000Z,5.23,8.33,6.2,5.67,7.73,1.049,24
2025-05-18T00:00:00.000Z,6.5,10.29,8.38,7.48,9.16,1,24
2025-05-19T00:00:00.000Z,4.8,10.51,8.13,6.68,9.6,1.681,24
2025-05-20T00:00:00.000Z,5.49,8.9,6.78,6.33,7.24,0.714,24
2025-05-21T00:00:00.000Z,7.45,11.93,10.65,8.68,11.1,1.416,24
2025-05-22T00:00:00.000Z,5.89,8.77,7.32,6.9,8.28,0.838,24
2025-05-23T00:00:00.000Z,5.37,9.91,6.31,5.55,7.53,1.202,24
2025-05-24T00:00:00.000Z,7.15,9.52,8.15,7.91,8.75,0.615,24
2025-05-25T00:00:00.000Z,4.18,6.68,5,4.53,5.63,0.692,24
2025-05-26T00:00:00.000Z,3,5.39,4.59,4.13,5.09,0.635,24
